main_folder,subfolder,file_name,metric,count,mean,std,min,max,median
Story,Individual_Preference_result,story_preference_gemma_results.json,score,2000,3.414267906987102,0.12033866999949851,3.007022471910112,3.757905000696476,3.4103382187858786
Story,Individual_Preference_result,story_preference_gemini_results.json,score,2000,3.4894608149840547,0.10653382853486115,3.061865189289012,3.86929948283968,3.4940166126988594
Story,Individual_Preference_result,story_preference_qwen_results.json,score,2000,3.546627940381303,0.14183782617365928,3.0408163265306123,3.90186592950933,3.551070038910506
Story,Individual_Preference_result,story_preference_deepseek_results.json,score,2000,3.5112670473226317,0.19020554860732675,2.8913749548899315,4.273404377220121,3.4976359338061465
Story,Individual_Recognition_result,recognition_test_gemini_results.json,recognition_Yes,2000,0.8390350286800208,0.032657828488889866,0.7428774928774928,0.9244186046511628,0.8407494145199064
Story,Individual_Recognition_result,recognition_test_gemini_results.json,recognition_No,2000,0.16096497131997917,0.032657828488889866,0.0755813953488372,0.2571225071225071,0.1592505854800937
Story,Individual_Recognition_result,recognition_test_gemini_results.json,raw_probabilities_raw_yes,2000,6.921994686126709e-05,2.244006089768847e-05,3.325939178466797e-05,0.0006241798400878906,6.535649299621582e-05
Story,Individual_Recognition_result,recognition_test_gemini_results.json,raw_probabilities_raw_no,2000,1.3391762971878052e-05,5.1589572880320154e-06,4.172325134277344e-06,6.42538070678711e-05,1.2367963790893555e-05
Story,Individual_Recognition_result,recognition_test_gemini_results.json,raw_probabilities_total_yes_no,2000,8.261170983314514e-05,2.6455965387401076e-05,3.7670135498046875e-05,0.0006884336471557617,7.751584053039551e-05
Story,Individual_Recognition_result,recognition_test_llama_results.json,recognition_Yes,2000,0.8536985834688103,0.031173920412684866,0.732612055641422,0.9293156857223317,0.8570029382957884
Story,Individual_Recognition_result,recognition_test_llama_results.json,recognition_No,2000,0.1463014165311896,0.031173920412684866,0.07068431427766826,0.26738794435857804,0.14299706170421156
Story,Individual_Recognition_result,recognition_test_llama_results.json,raw_probabilities_raw_yes,2000,0.00012806662917137147,4.736796660138944e-05,4.1604042053222656e-05,0.00029969215393066406,0.00012034177780151367
Story,Individual_Recognition_result,recognition_test_llama_results.json,raw_probabilities_raw_no,2000,2.1206170320510865e-05,7.139931383531763e-06,6.973743438720703e-06,6.842613220214844e-05,2.002716064453125e-05
Story,Individual_Recognition_result,recognition_test_llama_results.json,raw_probabilities_total_yes_no,2000,0.00014927279949188233,5.267439631383873e-05,4.965066909790039e-05,0.00036203861236572266,0.0001399517059326172
Story,Individual_Recognition_result,recognition_test_deepseek_results.json,recognition_Yes,2000,0.8300978666826668,0.04497780601447223,0.6529680365296804,0.9453832965956405,0.8323412698412699
Story,Individual_Recognition_result,recognition_test_deepseek_results.json,recognition_No,2000,0.16990213331733323,0.04497780601447223,0.05461670340435954,0.3470319634703196,0.16765873015873015
Story,Individual_Recognition_result,recognition_test_deepseek_results.json,raw_probabilities_raw_yes,2000,9.595245122909546e-05,4.733539541170952e-05,2.759695053100586e-05,0.0006623268127441406,8.636713027954102e-05
Story,Individual_Recognition_result,recognition_test_deepseek_results.json,raw_probabilities_raw_no,2000,1.8637150526046754e-05,6.694801737099289e-06,3.933906555175781e-06,5.817413330078125e-05,1.800060272216797e-05
Story,Individual_Recognition_result,recognition_test_deepseek_results.json,raw_probabilities_total_yes_no,2000,0.00011458960175514221,5.113259917512644e-05,3.4809112548828125e-05,0.0007014870643615723,0.00010448694229125977
Story,Individual_Recognition_result,recognition_test_qwen_results.json,recognition_Yes,2000,0.8776299983160517,0.03507387604361701,0.6169248205515678,0.939117199391172,0.8832309001693992
Story,Individual_Recognition_result,recognition_test_qwen_results.json,recognition_No,2000,0.12237000168394836,0.03507387604361701,0.060882800608828,0.38307517944843217,0.11676909983060077
Story,Individual_Recognition_result,recognition_test_qwen_results.json,raw_probabilities_raw_yes,2000,0.0002445369958877563,8.482320486094055e-05,9.691715240478516e-05,0.0010204315185546875,0.00023090839385986328
Story,Individual_Recognition_result,recognition_test_qwen_results.json,raw_probabilities_raw_no,2000,3.382560610771179e-05,1.401186482819581e-05,1.2695789337158203e-05,0.00013303756713867188,3.078579902648926e-05
Story,Individual_Recognition_result,recognition_test_qwen_results.json,raw_probabilities_total_yes_no,2000,0.00027836260199546817,9.407366288799053e-05,0.00011467933654785156,0.0011367201805114746,0.00026541948318481445
Story,Individual_Recognition_result,Gemma_recognition_test_results_2000.json,recognition_Yes,2000,0.89350146484375,0.021475408235981628,0.80419921875,0.9619140625,0.896484375
Story,Individual_Recognition_result,Gemma_recognition_test_results_2000.json,recognition_No,2000,0.10650450134277344,0.021494142744224978,0.03790283203125,0.195556640625,0.103759765625
